line_num	word_num	left	top	conf	text
45	1	126	1154	89.132256	To
45	2	152	1154	96.042976	Whistler,
45	3	230	1155	96.44017	American
45	4	355	1155	93.78257	1479
46	0	128	1176	-1.0	
46	1	128	1176	96.811241	Portrait
46	2	194	1176	90.990463	d'une
46	3	245	1176	96.316124	Femme
46	4	350	1177	96.550392	1479
47	0	127	1198	-1.0	
47	1	127	1205	90.452118	A
47	2	145	1198	90.452118	Virginal
47	3	253	1200	96.539963	1480
48	0	127	1220	-1.0	
48	1	127	1221	92.056503	A
48	2	146	1220	92.056503	Pact
48	3	225	1222	80.246056	1481
