line_num	word_num	left	top	conf	text
21	2	172	560	85.004852	Trot
21	3	213	560	70.865295	Fridays
21	4	314	561	66.336334	3146
22	0	120	608	-1.0	
22	1	120	612	96.858116	ALBERTO
22	2	216	608	39.632187	BIOS
22	3	267	612	91.085899	(b.
22	4	297	613	75.652061	1952)
22	5	716	613	70.448723	3147
23	0	140	634	-1.0	
23	1	140	634	96.823936	Madre
23	2	199	634	82.186447	Sofia
23	3	284	636	71.140678	3148
24	0	139	656	-1.0	
24	1	139	656	84.737679	‘Wet
24	2	177	656	96.289352	Camp
24	3	270	658	95.79818	3149
25	0	138	678	-1.0	
25	1	138	678	85.075439	Taking
25	2	198	679	95.829315	Away
25	3	246	678	95.829315	the
25	4	278	678	96.576103	Name
25	5	331	678	78.179626	ofa
25	6	368	678	78.820114	Nephew
25	7	478	679	60.745888	3150
26	0	140	700	-1.0	
26	1	140	700	75.939507	Seniors
26	2	244	701	54.119755	3152
27	0	140	722	-1.0	
27	1	140	722	70.366196	Refugio’s
27	2	220	722	68.651222	Hair
27	3	300	723	45.641983	3152
28	0	120	774	-1.0	
28	1	120	774	96.660576	AMY
28	2	166	774	92.236412	TAN
28	3	210	774	86.224861	(b.
28	4	240	775	92.472191	1952)
28	5	716	775	92.995247	3154
29	0	138	796	-1.0	
29	1	138	796	86.665756	The
29	2	175	796	87.984406	Joy
29	3	208	796	54.085907	Luck
29	4	253	796	51.26754	Club
29	5	337	797	49.578003	3155
30	0	158	818	-1.0	
30	1	158	818	85.837601	Two
30	2	198	818	71.52401	Kinds
30	3	288	819	57.383617	3155
31	0	121	872	-1.0	
31	1	121	872	96.791885	SANDRA
31	2	204	872	93.303978	CISNEROS
31	3	310	872	90.858025	(b.
31	4	339	873	93.333504	1954)
31	5	716	874	93.487236	3163
32	0	139	894	-1.0	
32	1	139	894	93.115601	Woman
32	2	208	894	89.55336	Hollering
32	3	289	894	78.681366	Creck
32	4	382	895	56.171219	3164
33	0	121	946	-1.0	
33	1	121	946	93.26709	LOUISE
33	2	199	946	93.048523	ERDRICH
33	3	294	946	90.31073	(b.
33	4	323	947	95.195572	1954)
33	5	716	947	94.967316	3172
34	0	140	968	-1.0	
34	1	140	968	34.657761	Dear
34	2	183	968	34.657761	John
34	3	228	968	71.202553	Wayne
34	4	326	969	50.808708	3173
35	0	140	990	-1.0	
35	1	140	990	91.893951	1
35	2	151	990	94.595398	Was
35	3	191	990	94.637337	Sleeping
35	4	266	990	96.618507	Where
35	5	326	990	95.908569	the
35	6	358	990	92.218475	Black
35	7	408	990	92.218475	Oaks
35	8	456	990	57.508308	Move
35	9	544	991	57.508308	3174
36	0	139	1012	-1.0	
36	1	139	1012	62.075409	Grief
36	2	226	1013	49.927139	3175
37	0	140	1034	-1.0	
37	1	140	1034	44.445438	Fleur
37	2	226	1035	44.445438	3175
38	0	121	1086	-1.0	
38	1	121	1086	96.206497	LORNA
38	2	194	1086	96.206497	DEE
38	3	238	1086	93.028999	CERVANTES
38	4	357	1086	91.350067	(b.
38	5	386	1087	92.677193	1954)
38	6	716	1088	96.304901	3184
39	0	140	1108	-1.0	
39	1	140	1108	17.009544	Uncle's
39	2	205	1108	94.858513	First
39	3	248	1108	56.139713	Rabbit
39	4	345	1109	53.387493	3185
40	0	140	1130	-1.0	
40	1	140	1130	96.923325	For
40	2	172	1130	96.417076	Virginia
40	3	240	1130	59.618221	Chavez,
40	4	343	1131	55.313549	3187
41	0	139	1152	-1.0	
41	1	139	1152	96.889381	Visions
41	2	203	1152	96.366653	of
41	3	225	1152	95.630173	Mexico
41	4	289	1152	96.390732	While
41	5	343	1156	96.587379	at
41	6	363	1158	62.69622	a
41	7	377	1152	93.822128	Writing
41	8	446	1152	95.601341	Symposium
41	9	546	1154	95.878891	in
41	10	568	1152	96.756584	Port
41	11	606	1152	96.945557	Townsend,
42	0	196	1168	-1.0	
42	1	196	1168	74.363327	Washington
42	2	337	1176	91.751457	3188
43	0	138	1196	-1.0	
43	1	138	1196	85.95002	The
43	2	177	1196	40.992622	Body
43	3	222	1187	40.992622	as
43	4	245	1196	74.532219	Braille
43	5	342	1198	62.591339	3190
