line_num	word_num	left	top	conf	text
39	2	180	1084	95.767029	Sweat
39	3	272	1085	94.751793	2407
40	0	128	1106	-1.0	
40	1	128	1106	96.666405	For
40	2	160	1106	96.666405	the
40	3	192	1106	96.660851	Union
40	4	249	1106	96.660851	Dead
40	5	334	1107	95.818359	2407
41	0	108	1150	-1.0	
41	1	108	1150	92.515076	GWENDOLYN
41	2	241	1150	96.378929	BROOKS
41	3	326	1151	71.216934	(1917-2000)
41	4	703	1151	96.203049	2409
42	0	127	1173	-1.0	
42	1	127	1177	35.929291	A
42	2	142	1176	35.929291	STREET
42	3	203	1177	91.905602	IN
42	4	225	1176	47.58007	BRONZEVILLE
42	5	371	1173	94.342766	2411
43	0	147	1194	-1.0	
43	1	147	1194	96.67881	kitchenette
43	2	244	1194	91.939835	building
43	3	354	1195	94.932259	2411
44	0	147	1216	-1.0	
44	1	147	1216	96.048233	the
44	2	178	1216	96.960892	mother
44	3	280	1217	86.272972	2411
