line_num	word_num	left	top	conf	text
13	7	450	377	67.359169	2576
14	0	128	398	-1.0	
14	1	128	399	94.841713	475
14	2	165	398	95.679672	[488]
14	3	216	398	94.106728	[Myself
14	4	285	404	96.758736	was
14	5	317	398	84.093544	formed
14	6	380	404	81.571564	-a
14	7	405	398	82.036514	Carpenter-]
14	8	554	399	48.496929	2577
15	0	128	420	-1.0	
15	1	128	421	91.919983	477
15	2	165	420	95.29538	[315]
15	3	216	420	96.643631	[He
15	4	251	420	96.326706	fumbles
15	5	321	424	92.906548	at
15	6	341	426	95.832741	your
15	7	383	420	36.041641	Soul]
15	8	470	421	16.587708	2577
16	0	128	442	-1.0	
16	1	128	443	94.613281	479
16	2	165	442	95.321266	[712]
16	3	216	442	95.803688	[Because
16	4	295	442	82.54319	I
16	5	306	442	82.54319	could
16	6	357	446	96.170982	not
16	7	389	446	94.830795	stop
16	8	428	442	93.039848	for
16	9	456	442	81.168129	Death-]
16	10	572	443	22.259415	2578
17	0	128	464	-1.0	
17	1	128	465	93.310814	519
17	2	165	464	94.102776	[441]
17	3	216	464	96.006149	[This
17	4	262	466	95.734917	is
17	5	280	470	59.918194	my
17	6	309	464	59.918194	letter
17	7	358	468	70.841179	to
17	8	379	464	78.53756	the
17	9	410	464	75.644348	World)
17	10	508	465	62.82476	2578
18	0	128	486	-1.0	
18	1	128	487	86.590218	576
18	2	165	486	89.096642	[305]
18	3	216	486	96.630562	[The
18	4	258	486	86.044914	difference
18	5	345	486	94.223022	between
18	6	420	486	81.154114	Despair]
18	7	532	487	42.566586	2579
19	0	128	508	-1.0	
19	1	128	509	93.778107	588
19	2	165	508	96.006439	[536]
19	3	216	508	96.820549	[The
19	4	259	508	94.410187	Heart
19	5	310	508	96.931488	asks
19	6	350	508	85.514153	Pleasure
19	7	425	508	19.453979	~first-]
19	8	538	509	44.752167	2579
20	0	128	530	-1.0	
20	1	128	531	91.108887	591
20	2	165	530	90.621956	[465]
20	3	216	530	66.987686	[I
20	4	233	530	86.990112	heard
20	5	284	536	95.68129	a
20	6	299	530	95.68129	Fly
20	7	329	530	53.442806	buzz
20	8	371	538	56.808201	-
20	9	382	530	85.428421	when
20	10	432	530	53.80312	Idied-]
20	11	544	531	22.183777	2579
21	0	128	552	-1.0	
21	1	128	553	93.782593	598
21	2	165	552	96.176003	[632]
21	3	216	552	96.348396	[The
21	4	259	552	87.253677	Brain
21	5	308	560	87.253677	-
21	6	320	554	96.531761	is
21	7	337	552	88.052589	wider
21	8	388	552	39.762054	than
21	9	430	552	39.762054	the
21	10	461	552	85.580063	Sky-]
21	11	556	553	72.9338	2580
22	0	128	574	-1.0	
22	1	128	576	94.325798	600
22	2	165	574	88.634766	[312]
22	3	216	574	80.346634	[Her-last
22	4	303	574	82.651917	Poems-]
22	5	422	575	32.613052	2580
23	0	128	596	-1.0	
23	1	128	597	96.840843	620
23	2	165	596	94.782036	[435]
23	3	216	596	96.894859	[Much
23	4	276	596	93.512726	Madness
23	5	354	598	93.235626	is
23	6	371	596	92.522224	divinest
23	7	440	596	78.857101	Sense-]
23	8	554	597	27.68071	2581
24	0	128	618	-1.0	
24	1	128	619	96.872368	627
24	2	165	618	93.202133	[593]
24	3	216	618	77.647308	[Ithink
24	4	293	624	19.839745	was
24	5	328	618	78.140846	enchanted]
24	6	464	619	60.012993	2581
25	0	128	640	-1.0	
25	1	128	642	96.286804	648
25	2	165	640	96.345398	[547]
25	3	216	640	61.873352	[I've
25	4	255	646	57.340958	seen
25	5	296	646	57.340958	a
25	6	311	640	95.07518	Dying
25	7	365	640	61.785084	Eye]
25	8	444	641	31.131104	2582
26	0	128	662	-1.0	
26	1	128	663	74.990662	636
26	2	165	662	92.347435	[520]
26	3	216	662	92.347435	[I
26	4	233	662	92.850365	started
26	5	295	662	89.421387	Early
26	6	345	670	84.357101	-
26	7	352	662	84.357101	Took
26	8	398	668	92.703209	my
26	9	427	662	83.276253	Dog-]
26	10	526	663	33.108887	2582
27	0	128	684	-1.0	
27	1	128	685	94.631317	675
27	2	165	684	93.452484	[401]
27	3	216	684	93.452484	[What
27	4	271	684	91.996178	Soft
27	5	313	692	76.261559	-
27	6	321	684	46.767086	Cherubie
27	7	403	684	86.428299	Creatures-]
27	8	549	685	57.847832	2583
28	0	128	706	-1.0	
28	1	128	707	96.65538	760
28	2	165	706	93.493958	[650]
28	3	216	706	47.142292	[Pain
28	4	262	714	47.142292	-
28	5	274	706	82.142136	has
28	6	306	712	82.504654	an
28	7	332	706	95.11158	Element
28	8	405	706	93.291763	of
28	9	428	706	87.611176	Blank-]
28	10	540	707	43.682808	2584
29	0	128	728	-1.0	
29	1	128	729	94.303665	764
29	2	165	728	95.149109	[754]
29	3	216	728	95.466728	[My
29	4	253	728	96.916405	Life
29	5	291	728	92.499855	had
29	6	326	728	72.501854	stood-a
29	7	401	728	20.279251	Loaded
29	8	465	728	20.279251	Gun-]
29	9	568	729	41.795483	2584
30	0	128	750	-1.0	
30	1	128	751	94.440338	788
30	2	165	750	94.25737	[709]
30	3	216	750	93.305351	[Publication
30	4	320	758	85.461258	-
30	5	332	752	84.987717	is
30	6	350	750	96.735931	the
30	7	380	750	72.761108	Auction]
30	8	494	751	94.164703	2585
31	0	128	772	-1.0	
31	1	128	773	96.244171	796
31	2	165	772	95.655098	[824]
31	3	216	772	95.887794	[The
31	4	258	772	96.0448	Wind
31	5	307	772	95.525154	begun
31	6	363	776	86.632736	to
31	7	384	772	86.632736	rock
31	8	425	772	93.208084	the
31	9	455	772	43.730469	Grass-]
31	10	568	773	33.144363	2585
32	0	128	794	-1.0	
32	1	128	795	86.81321	817
32	2	165	794	95.900726	[822]
32	3	216	794	96.288841	[This
32	4	262	794	88.290329	Consciousness
32	5	388	794	90.519745	that
32	6	426	796	84.45385	is
32	7	443	794	55.598568	aware]
32	8	541	795	33.825073	2586
33	0	128	816	-1.0	
33	1	128	818	88.189743	843
33	2	165	816	95.715233	[978]
33	3	216	816	95.590134	[It
33	4	239	816	94.604828	bloomed
33	5	314	816	93.299011	and
33	6	350	816	90.540504	dropt,
33	7	404	822	90.603836	a
33	8	418	816	90.603836	Single
33	9	475	816	89.158165	Noon-]
33	10	586	817	9.078735	2586
34	0	128	838	-1.0	
34	1	128	839	94.803322	857
34	2	165	838	96.590874	[732]
34	3	216	838	96.887939	[She
34	4	258	844	96.609428	rose
34	5	296	842	95.879944	to
34	6	318	838	95.879944	His
34	7	352	838	92.338295	Requirement
34	8	463	846	44.222527	-
34	9	474	838	44.222527	dropt]
34	10	567	839	67.939781	2587
35	0	128	860	-1.0	
35	1	128	861	96.502525	895
35	2	165	860	95.159027	[1068]
35	3	226	860	95.77565	[Further
35	4	300	862	95.047569	in
35	5	321	860	95.047569	Summer
35	6	396	860	96.358643	than
35	7	438	860	96.593788	the
35	8	470	860	69.434021	Birds]
35	9	562	861	70.225082	2587
36	0	128	882	-1.0	
36	1	128	883	92.21109	935
36	2	165	882	92.21109	[1540]
36	3	226	882	96.447289	[As
36	4	257	882	95.032028	imperceptibly
36	5	373	888	96.929962	as
36	6	395	882	91.786285	Grief]
36	7	487	883	94.145065	2588
37	0	130	904	-1.0	
37	1	130	905	96.757011	1096
37	2	176	904	96.733879	[986]
37	3	226	904	96.955704	[A
37	4	249	910	91.628532	narrow
37	5	312	904	94.418549	Fellow
37	6	370	906	93.388611	in
37	7	391	904	93.388611	the
37	8	422	904	45.940304	Grass]
37	9	518	905	45.940304	2588
38	0	130	926	-1.0	
38	1	130	927	96.301239	1108
38	2	176	926	95.044044	[1078]
38	3	236	926	94.210678	[The
38	4	280	926	91.760918	Bustle
38	5	336	928	80.916389	ina
38	6	372	926	77.927193	House]
38	7	474	927	18.924774	2589
39	0	130	948	-1.0	
39	1	130	949	96.478294	1163
39	2	176	948	94.28212	[1138]
39	3	236	948	96.605911	[A
39	4	260	948	94.123077	Spider
39	5	318	948	94.123077	sewed
39	6	372	952	96.918472	at
39	7	394	948	71.789444	Night]
39	8	489	949	34.950623	2589
40	0	130	970	-1.0	
40	1	130	971	85.576378	1243
40	2	176	970	95.82589	[1126]
40	3	236	970	95.82589	[Shall
40	4	290	970	46.269791	I
40	5	301	970	89.945679	take
40	6	340	970	95.468597	thee,
40	7	386	970	96.584679	the
40	8	418	970	66.229996	Pact
40	9	459	970	64.702576	said)
40	10	540	971	65.154854	2590
41	0	130	992	-1.0	
41	1	130	993	96.138847	1263
41	2	176	992	96.667183	[1129]
41	3	236	992	92.430099	[Tell
41	4	277	992	89.337143	all
41	5	302	992	91.975151	the
41	6	332	992	95.569344	Truth
41	7	384	992	95.569344	but
41	8	417	992	89.200584	tell
41	9	448	994	89.200584	it
41	10	464	992	82.444511	slant-]
41	11	570	993	62.002605	2590
42	0	130	1014	-1.0	
42	1	130	1015	96.771736	1353
42	2	176	1014	95.511543	[1247]
42	3	236	1014	93.76329	[To
42	4	267	1014	95.389503	pile
42	5	302	1014	96.751602	like
42	6	336	1014	85.242119	Thunder
42	7	413	1018	85.242119	to
42	8	434	1014	94.676315	it's
42	9	461	1014	64.363281	close]
42	10	552	1015	72.92675	2590
43	0	130	1036	-1.0	
43	1	130	1037	95.448074	1454
43	2	176	1036	95.448074	[1397]
43	3	236	1036	85.264595	[It
43	4	261	1036	96.81366	sounded
43	5	334	1042	94.359901	as
43	6	357	1036	96.064308	if
43	7	373	1036	96.492073	the
43	8	405	1036	89.626877	Streets
43	9	466	1042	96.702827	were
43	10	510	1036	66.339203	running)
43	11	624	1037	22.641647	2591
44	0	130	1058	-1.0	
44	1	130	1059	96.224823	1489
44	2	176	1058	96.224823	[1463]
44	3	236	1058	95.860397	[A
44	4	260	1058	95.860397	Route
44	5	313	1058	96.526604	of
44	6	336	1058	84.711586	Evanescence}
44	7	490	1059	93.547562	2591
45	0	130	1080	-1.0	
45	1	130	1081	92.246826	1577
45	2	176	1080	95.738716	[1545]
45	3	236	1080	93.059357	[The
45	4	280	1080	96.432373	Bible
45	5	327	1082	71.915504	is
45	6	344	1086	71.915504	an
45	7	370	1082	86.580086	antique
45	8	436	1080	69.281662	Volume
45	9	504	1080	69.281662	-]
45	10	564	1081	61.58849	2591
46	0	130	1102	-1.0	
46	1	130	1103	95.816231	1593
46	2	176	1102	96.770172	[1587]
46	3	236	1102	96.473595	[He
46	4	271	1106	96.473595	ate
46	5	301	1102	96.407463	and
46	6	336	1102	96.407463	drank
46	7	389	1102	96.705925	the
46	8	420	1104	96.655533	precious
46	9	494	1102	78.826103	Words
46	10	552	1102	78.826103	-]
46	11	612	1103	66.399307	2592
47	0	130	1124	-1.0	
47	1	130	1125	96.302979	1665
47	2	176	1124	95.840935	[1581]
47	3	236	1124	93.74736	[The
47	4	279	1124	95.601242	farthest
47	5	352	1113	76.171967	Thunder
47	6	423	1124	76.171967	that
47	7	473	1124	33.673538	|heard]
47	8	568	1125	60.553947	2592
48	0	130	1146	-1.0	
48	1	130	1147	95.781616	1668
48	2	176	1146	95.781616	[1624]
48	3	236	1146	95.980309	[Apparently
48	4	336	1146	96.930672	with
48	5	377	1152	96.425789	no
48	6	403	1146	94.874626	surprise]
48	7	517	1147	85.258507	2593
49	0	130	1168	-1.0	
49	1	130	1169	96.666656	1675
49	2	176	1168	96.418243	[1601]
49	3	236	1168	89.392113	[OF
49	4	268	1168	96.939377	God
49	5	308	1174	96.800705	we
49	6	336	1168	96.697159	ask
49	7	367	1174	95.958244	one
49	8	402	1168	96.501625	favor,
49	9	452	1168	96.922768	that
49	10	489	1174	96.530487	we
49	11	517	1174	94.436691	may
49	12	555	1168	96.857712	be
0	0	130	1190	-1.0	
1	0	185	1190	-1.0	
1	1	185	1190	24.266525	forgiven
1	2	256	1190	24.266525	-]
1	3	316	1191	62.887169	2593
2	0	130	1212	-1.0	
2	1	130	1213	96.349274	1715
2	2	176	1212	96.349274	[1651]
2	3	236	1212	94.07637	[A
2	4	259	1212	95.083908	word
2	5	305	1212	96.919647	made
2	6	355	1212	96.838898	Flesh
2	7	404	1214	94.529419	is
2	8	422	1212	60.788265	seldom]
2	9	530	1213	55.397205	2593
