line_num	word_num	left	top	conf	text
24	4	726	685	95.665436	347
25	0	138	706	-1.0	
25	1	138	706	68.193649	‘The
25	2	177	706	96.775864	Education
25	3	266	706	96.947395	of
25	4	288	706	96.852722	Henry
25	5	342	706	96.73465	Adams
25	6	440	708	96.094658	349
26	0	159	728	-1.0	
26	1	159	728	34.706833	Editor's
26	2	227	728	95.910713	Preface
26	3	331	730	89.861961	349
27	0	159	746	-1.0	
27	1	159	746	92.536446	Preface
27	2	264	751	95.88166	350
28	0	158	772	-1.0	
28	1	158	772	92.272102	Chapter
28	2	230	772	87.034615	XXV.
28	3	272	772	96.983353	The
28	4	311	772	96.220634	Dynamo
28	5	384	772	96.220634	and
28	6	420	772	96.302002	the
28	7	451	772	54.138802	Virgin
28	8	544	773	61.077225	351
29	0	120	816	-1.0	
29	1	120	816	91.071114	AMBROSE
29	2	222	816	92.415848	BIERCE
29	3	298	816	65.978889	(1842-19147)
29	4	726	817	95.912422	359
30	0	139	838	-1.0	
30	1	139	839	96.031105	An
30	2	167	838	96.203415	Occurrence
30	3	269	842	96.767876	at
30	4	290	838	95.651108	Owl
30	5	328	838	93.165787	Creek
30	6	383	838	95.908005	Bridge
30	7	480	840	96.32489	360
31	0	140	860	-1.0	
31	1	140	860	90.222977	Chickamauga
31	2	295	862	42.37822	366
32	0	278	919	-1.0	
32	1	278	920	94.995056	NATIVE
32	2	340	920	96.882919	AMERICAN
32	3	432	920	96.916016	CHANTS
32	4	502	920	96.179413	AND
32	5	543	920	96.179413	SONGS
32	6	726	919	89.215744	371
33	0	120	956	-1.0	
33	1	120	956	95.622139	THE
33	2	166	956	95.314102	NAVAJO
33	3	244	956	95.314102	NIGHT
33	4	312	956	96.825928	CHANT
33	5	386	958	96.77272	(version
33	6	456	956	96.951035	by
33	7	472	956	93.261948	John
33	8	524	956	91.633507	Bierhorst,
34	0	178	978	-1.0	
34	1	178	978	96.480385	based
34	2	229	984	96.876976	on
34	3	254	978	93.264687	Washington
34	4	358	978	42.122349	Matthews's
34	5	455	979	84.150536	text)
34	6	726	979	91.734474	371
35	0	138	1000	-1.0	
35	1	138	1000	89.011627	The
35	2	177	1000	96.439362	Sacred
35	3	238	1000	93.837883	Mountains
35	4	370	1001	96.713387	372
36	0	140	1022	-1.0	
36	1	140	1022	96.587143	Dance
36	2	197	1022	96.804985	of
36	3	219	1022	93.256203	the
36	4	248	1022	78.657211	Atsilei,
36	5	314	1022	94.681541	Thunderbirds
36	6	470	1023	94.722359	374
37	0	120	1086	-1.0	
37	1	120	1086	95.072159	CHIPPEWA
37	2	229	1086	95.072159	SONGS
37	3	302	1086	74.363892	(transcribed
37	4	404	1086	96.84108	and
37	5	440	1086	96.088547	translated
37	6	526	1086	96.91626	by
38	0	178	1108	-1.0	
38	1	178	1108	96.353951	Frances
38	2	247	1108	95.268303	Densmore)
38	3	726	1109	95.164757	377
39	0	140	1130	-1.0	
39	1	140	1130	84.612122	Songofthe
39	2	238	1130	82.14949	Crows
39	3	334	1131	58.422413	378
40	0	140	1152	-1.0	
40	1	140	1152	96.679741	My
40	2	172	1152	96.615067	Love
40	3	216	1152	96.615067	Has
40	4	254	1152	96.939903	Departed
40	5	372	1153	96.200645	379
41	0	140	1174	-1.0	
41	1	140	1174	91.071472	Love-Charm
41	2	247	1174	84.944077	Song
41	3	332	1176	68.970047	380
42	0	138	1196	-1.0	
42	1	138	1196	83.560959	‘The
42	2	175	1196	96.768478	Approach
42	3	259	1196	96.977295	of
42	4	281	1196	96.834999	the
42	5	312	1196	96.834999	Storm
42	6	406	1198	94.11692	381
